timestamp,src_ip,dst_ip,src_port,dst_port,protocol,tcp_flags,packets,bytes,duration,iat_mean,ttl,retransmissions,risk_score,risk
2026-09-23 14:24:21.537931170,10.0.2.31,10.0.4.48,44643,854,TCP,SYN,2,7817,0.15,0.026,128,0,0.598,MEDIUM
2026-09-23 14:24:21.544425195,10.0.2.40,10.0.4.208,64527,135,TCP,FIN-ACK,16,9773,0.567,0.007,64,0,0.03,LOW
2026-09-23 14:24:21.563875345,10.0.2.31,10.0.4.120,62567,999,TCP,SYN,5,3053,0.07,0.124,64,0,0.527,MEDIUM
2026-09-23 14:24:21.575627358,10.0.2.25,10.0.4.135,50281,3306,TCP,ACK,5,395,0.508,0.041,255,1,0.142,LOW
2026-09-23 14:24:21.621830977,10.0.2.53,10.0.4.96,17039,3306,TCP,SYN,7,5843,0.986,0.966,64,0,0.03,LOW
2026-09-23 14:24:21.633306568,10.0.2.53,10.0.4.154,14767,5985,TCP,PSH-ACK,10,1879,0.749,0.395,64,1,0.252,LOW
2026-09-23 14:24:21.636214492,10.0.2.9,10.0.4.142,39509,25,TCP,PSH-ACK,11,7325,0.051,0.064,64,0,0.107,LOW
2026-09-23 14:24:21.658129471,10.0.2.30,10.0.4.100,14745,993,TCP,FIN-ACK,4,3447,1.228,0.03,64,1,0.145,LOW
2026-09-23 14:24:21.743615317,10.0.2.17,10.0.4.148,39720,3389,TCP,ACK,14,6758,1.291,0.329,255,1,0.022,LOW
2026-09-23 14:24:21.756019609,10.0.2.31,10.0.4.9,53656,339,TCP,SYN,3,5631,0.136,0.005,64,0,0.55,MEDIUM
2026-09-23 14:24:21.781810986,10.0.2.6,10.0.4.33,16711,139,TCP,ACK,6,5013,0.501,0.167,128,1,0.422,MEDIUM
2026-09-23 14:24:21.782595008,10.0.2.31,10.0.4.186,54037,771,TCP,SYN,1,1041,0.154,0.009,64,1,0.55,MEDIUM
2026-09-23 14:24:21.804747856,10.0.2.53,10.0.4.189,27676,5985,TCP,FIN-ACK,10,5993,0.101,0.033,128,1,0.168,LOW
2026-09-23 14:24:21.829397808,10.0.2.15,10.0.4.27,64264,3389,TCP,RST,13,1664,0.556,0.571,64,1,0.835,CRITICAL
2026-09-23 14:24:21.830848729,10.0.2.6,10.0.4.17,11511,22,TCP,PSH-ACK,7,2171,1.921,0.082,255,0,0.026,LOW
2026-09-23 14:24:21.861608163,10.0.2.43,10.0.4.36,24033,25,TCP,ACK,10,2198,0.172,0.723,128,0,0.018,LOW
2026-09-23 14:24:21.892296547,10.0.2.45,10.0.4.133,50617,3306,TCP,ACK,9,7985,0.637,0.19,128,0,0.059,LOW
2026-09-23 14:24:21.893519380,10.0.2.11,10.0.4.150,3916,3306,TCP,PSH-ACK,12,6921,1.638,0.072,64,1,0.091,LOW
2026-09-23 14:24:21.915404704,10.0.2.9,10.0.4.149,57409,3306,TCP,FIN-ACK,8,5337,0.061,0.048,64,0,0.202,LOW
2026-09-23 14:24:21.972217191,10.0.2.64,10.0.4.35,11130,3306,ICMP,PSH-ACK,8,2741,1.324,0.123,64,1,0.47,MEDIUM
2026-09-23 14:24:21.984081667,10.0.2.3,10.0.4.68,20754,8080,TCP,ACK,9,749,0.211,0.393,64,3,0.04,LOW
2026-09-23 14:24:21.984381250,10.0.2.17,10.0.4.57,42175,3306,TCP,PSH-ACK,9,7516,0.895,0.483,64,0,0.044,LOW
2026-09-23 14:24:22.093048123,10.0.2.26,10.0.4.46,20304,135,TCP,PSH-ACK,9,872,0.941,0.229,255,2,0.537,MEDIUM
2026-09-23 14:24:22.220748197,10.0.2.54,10.0.4.26,63978,25,TCP,FIN-ACK,10,7655,0.026,0.501,64,0,0.072,LOW
2026-09-23 14:24:22.270190522,10.0.2.2,10.0.4.56,49534,25,TCP,ACK,10,8711,0.187,0.07,128,3,0.038,LOW
2026-09-23 14:24:22.282222970,10.0.2.31,10.0.4.137,12139,40,TCP,SYN,5,2925,0.154,0.086,128,0,0.49,MEDIUM
2026-09-23 14:24:22.301652851,10.0.2.2,10.0.4.129,15176,25,TCP,ACK,13,6295,0.36,0.184,128,0,0.085,LOW
2026-09-23 14:24:22.318911333,10.0.2.9,10.0.4.125,58473,683,TCP,SYN,5,5476,0.137,0.037,255,0,0.55,MEDIUM
2026-09-23 14:24:22.331488869,10.0.2.31,10.0.4.117,14917,634,TCP,SYN,3,4449,0.142,0.074,64,1,0.55,MEDIUM
2026-09-23 14:24:22.350488792,10.0.2.47,10.0.4.31,28045,161,UDP,FIN-ACK,12,6347,1.312,0.377,255,1,0.116,LOW
2026-09-23 14:24:22.398080883,10.0.2.42,10.0.4.22,49274,3306,TCP,ACK,8,3956,0.346,0.26,128,0,0.188,LOW
2026-09-23 14:24:22.404128671,10.0.2.15,10.0.4.27,6888,5985,TCP,SYN,16,2144,0.79,0.196,255,2,0.55,MEDIUM
2026-09-23 14:24:22.405816299,10.0.2.40,10.0.4.91,50663,25,TCP,ACK,8,5622,0.35,0.146,64,0,0.055,LOW
2026-09-23 14:24:22.407375041,10.0.2.35,10.0.4.2,3650,80,TCP,ACK,8,7165,1.269,0.482,64,0,0.102,LOW
2026-09-23 14:24:22.432273594,10.0.2.20,10.0.4.132,12950,3306,TCP,PSH-ACK,9,3472,0.299,0.028,128,1,0.105,LOW
2026-09-23 14:24:22.439400341,10.0.2.15,10.0.4.64,7090,474,TCP,SYN,3,4169,0.116,0.023,64,0,0.528,MEDIUM
2026-09-23 14:24:22.494426543,10.0.2.18,10.0.4.160,29560,123,UDP,SYN,12,10290,1.813,0.108,128,1,0.085,LOW
2026-09-23 14:24:22.494698073,10.0.2.10,10.0.4.134,3920,8080,TCP,FIN-ACK,8,4867,0.069,0.073,128,0,0.039,LOW
2026-09-23 14:24:22.507355978,10.0.2.14,10.0.4.5,54494,3389,TCP,FIN-ACK,8,5388,0.463,0.303,64,0,0.018,LOW
2026-09-23 14:24:22.520906929,10.0.2.14,10.0.4.95,11175,3389,TCP,ACK,8,4496,0.251,0.303,64,1,0.173,LOW
2026-09-23 14:24:22.559253986,10.0.2.6,10.0.4.63,62935,8080,TCP,FIN-ACK,9,2390,0.53,0.042,128,1,0.04,LOW
2026-09-23 14:24:22.570237429,10.0.2.49,10.0.4.80,56808,25,TCP,ACK,13,1989,1.721,0.445,255,0,0.09,LOW
2026-09-23 14:24:22.606592098,10.0.2.22,10.0.4.199,62938,3306,TCP,FIN-ACK,12,7059,0.387,0.005,64,0,0.09,LOW
2026-09-23 14:24:22.650009345,10.0.2.15,10.0.4.204,54150,275,TCP,SYN,2,5529,0.076,0.064,64,0,0.394,MEDIUM
2026-09-23 14:24:22.668337840,10.0.2.31,10.0.4.21,7898,355,TCP,SYN,4,1583,0.09,0.04,255,1,0.55,MEDIUM
2026-09-23 14:24:22.668822991,10.0.2.15,10.0.4.187,27328,8080,TCP,ACK,12,9867,1.106,0.041,128,1,0.086,LOW
2026-09-23 14:24:22.687282366,10.0.2.51,10.0.4.106,30060,25,TCP,PSH-ACK,6,3807,0.067,0.284,64,0,0.081,LOW
2026-09-23 14:24:22.721666303,10.0.2.34,10.0.4.172,28972,25,TCP,ACK,9,1254,0.029,0.114,64,2,0.085,LOW
2026-09-23 14:24:22.760553195,10.0.2.35,10.0.4.105,21443,123,UDP,SYN,10,1207,0.254,0.009,128,1,0.049,LOW
2026-09-23 14:24:22.783455412,10.0.2.64,10.0.4.132,14871,5985,TCP,ACK,6,2212,0.193,0.155,64,0,0.122,LOW
2026-09-23 14:24:22.809017668,10.0.2.65,10.0.4.196,4048,25,TCP,ACK,9,3085,1.358,0.334,64,0,0.102,LOW
2026-09-23 14:24:22.824431474,10.0.2.58,10.0.4.156,24939,3389,TCP,ACK,6,2566,0.838,0.022,64,0,0.113,LOW
2026-09-23 14:24:22.846394296,10.0.2.58,10.0.4.140,63066,110,TCP,ACK,9,5750,1.305,0.44,64,0,0.093,LOW
2026-09-23 14:24:22.868959133,10.0.2.65,10.0.4.31,21066,3389,TCP,ACK,14,11995,0.249,0.412,64,2,0.289,LOW
2026-09-23 14:24:22.883563934,10.0.2.13,10.0.4.27,64867,25,TCP,ACK,11,8822,0.346,0.15,128,0,0.081,LOW
2026-09-23 14:24:22.948537290,10.0.2.47,10.0.4.172,58157,110,TCP,PSH-ACK,8,3233,0.881,0.117,128,0,0.198,LOW
2026-09-23 14:24:23.024486654,10.0.2.32,10.0.4.191,15159,139,TCP,ACK,10,2169,0.752,0.397,64,0,0.064,LOW
2026-09-23 14:24:23.034123277,10.0.2.28,10.0.4.163,24083,993,TCP,ACK,7,3946,0.129,0.962,128,1,0.114,LOW
2026-09-23 14:24:23.077675940,10.0.2.15,10.0.4.27,25875,139,TCP,RST,14,4091,0.057,0.232,64,1,0.881,CRITICAL
2026-09-23 14:24:23.096632640,10.0.2.9,10.0.4.188,14512,25,TCP,PSH-ACK,11,1679,0.244,0.11,64,0,0.15,LOW
2026-09-23 14:24:23.101204095,10.0.2.60,10.0.4.60,54621,443,TCP,ACK,7,5237,0.117,0.221,64,0,0.108,LOW
2026-09-23 14:24:23.146596478,10.0.2.15,10.0.4.27,24496,139,TCP,SYN,18,6893,0.286,0.116,128,4,0.48,MEDIUM
2026-09-23 14:24:23.148982423,10.0.2.15,10.0.4.22,9295,3389,TCP,SYN,16,4410,0.159,0.228,128,0,0.963,CRITICAL
2026-09-23 14:24:23.180774641,10.0.2.15,10.0.4.62,36465,814,TCP,SYN,3,5023,0.071,0.005,128,0,0.55,MEDIUM
2026-09-23 14:24:23.203776588,10.0.2.62,10.0.4.158,7810,161,UDP,SYN,15,6577,0.46,0.122,64,0,0.13,LOW
2026-09-23 14:24:23.212056208,10.0.2.33,10.0.4.63,24790,8080,TCP,ACK,9,3843,0.503,0.507,255,0,0.102,LOW
2026-09-23 14:24:23.223973690,10.0.2.38,10.0.4.192,16196,139,TCP,ACK,9,3928,0.611,0.431,64,0,0.038,LOW
2026-09-23 14:24:23.349063343,203.0.113.7,10.0.4.171,9056,564,TCP,SYN,2,8711,0.189,0.053,64,0,0.55,MEDIUM
2026-09-23 14:24:23.357000091,10.0.2.44,10.0.4.45,7731,22,TCP,PSH-ACK,7,6100,0.799,0.103,128,0,0.135,LOW
2026-09-23 14:24:23.375504672,10.0.2.5,10.0.4.122,16740,443,TCP,FIN-ACK,11,5506,0.193,0.313,255,0,0.038,LOW
2026-09-23 14:24:23.389357479,10.0.2.12,10.0.4.120,50901,445,TCP,FIN-ACK,7,5375,0.914,0.081,128,0,0.232,LOW
2026-09-23 14:24:23.389884928,10.0.2.9,10.0.4.124,9324,53,UDP,SYN,8,6729,0.162,0.009,128,0,0.059,LOW
2026-09-23 14:24:23.444566753,10.0.2.5,10.0.4.120,34110,25,TCP,ACK,8,5193,0.178,0.345,64,0,0.105,LOW
2026-09-23 14:24:23.445759013,10.0.2.32,10.0.4.19,26737,110,TCP,FIN-ACK,8,1293,1.348,0.018,255,0,0.046,LOW
2026-09-23 14:24:23.452550864,10.0.2.35,10.0.4.175,61786,110,TCP,FIN-ACK,13,1691,0.863,0.191,128,1,0.136,LOW
2026-09-23 14:24:23.494442668,10.0.2.52,10.0.4.189,7092,25,TCP,FIN-ACK,16,5798,0.311,0.274,64,0,0.102,LOW
2026-09-23 14:24:23.551559174,10.0.2.55,10.0.4.39,6771,443,TCP,ACK,8,2286,0.087,0.009,64,0,0.55,MEDIUM
2026-09-23 14:24:23.572841324,10.0.2.25,10.0.4.142,16594,110,TCP,ACK,13,3997,0.676,0.24,128,0,0.047,LOW
2026-09-23 14:24:23.574869440,10.0.2.42,10.0.4.202,64078,8080,TCP,ACK,15,7163,0.098,0.796,128,0,0.388,MEDIUM
2026-09-23 14:24:23.584266095,10.0.2.15,10.0.4.78,54391,3389,TCP,PSH-ACK,8,4738,1.011,0.244,64,1,0.145,LOW
2026-09-23 14:24:23.591612239,10.0.2.7,10.0.4.83,11458,22,TCP,ACK,12,2985,0.751,0.532,128,0,0.009,LOW
2026-09-23 14:24:23.606796311,10.0.2.15,10.0.4.74,36649,443,ICMP,ACK,14,1005,0.152,0.15,64,0,0.382,MEDIUM
2026-09-23 14:24:23.648128226,10.0.2.54,10.0.4.181,8955,135,TCP,PSH-ACK,10,3850,0.765,0.005,128,0,0.189,LOW
2026-09-23 14:24:23.651254293,10.0.2.55,10.0.4.10,65310,53,UDP,ACK,22,4933,0.878,0.011,128,1,0.534,MEDIUM
2026-09-23 14:24:23.653390581,10.0.2.60,10.0.4.210,2752,993,TCP,ACK,8,5402,0.829,0.127,64,2,0.036,LOW
2026-09-23 14:24:23.673232689,203.0.113.7,10.0.4.99,13579,516,TCP,SYN,4,794,0.117,0.026,255,1,0.525,MEDIUM
2026-09-23 14:24:23.731956247,10.0.2.58,10.0.4.162,28609,3306,ICMP,ACK,13,5517,0.284,0.515,64,0,0.049,LOW
2026-09-23 14:24:23.747923843,10.0.2.43,10.0.4.181,2901,53,UDP,ACK,11,2006,0.367,0.049,128,0,0.033,LOW
2026-09-23 14:24:23.832619504,10.0.2.48,10.0.4.78,24362,80,TCP,ACK,21,10753,0.03,0.103,128,0,0.058,LOW
2026-09-23 14:24:23.852361937,10.0.2.44,10.0.4.29,62571,8080,TCP,FIN-ACK,6,926,0.173,0.005,64,0,0.099,LOW
2026-09-23 14:24:23.865911371,10.0.2.47,10.0.4.112,34738,110,TCP,ACK,5,1107,0.985,0.173,255,0,0.122,LOW
2026-09-23 14:24:23.889614331,10.0.2.59,10.0.4.154,2892,22,TCP,FIN-ACK,5,1677,0.213,0.054,255,0,0.181,LOW
2026-09-23 14:24:23.915154911,10.0.2.56,10.0.4.186,12719,110,TCP,PSH-ACK,16,5317,3.973,0.235,128,1,0.14,LOW
2026-09-23 14:24:24.048389967,10.0.2.31,10.0.4.160,38432,787,TCP,SYN,2,6941,0.038,0.113,64,1,0.55,MEDIUM
2026-09-23 14:24:24.058257695,10.0.2.33,10.0.4.80,1032,3306,TCP,FIN-ACK,9,3708,0.277,0.438,128,0,0.109,LOW
2026-09-23 14:24:24.060976205,10.0.2.38,10.0.4.154,30767,25,ICMP,PSH-ACK,12,870,0.146,0.059,255,0,0.061,LOW
2026-09-23 14:24:24.133446528,10.0.2.24,10.0.4.33,36830,80,TCP,ACK,3,187,0.108,0.545,64,1,0.039,LOW
2026-09-23 14:24:24.141229031,10.0.2.27,10.0.4.29,27977,22,TCP,FIN-ACK,8,4338,0.042,0.306,64,0,0.044,LOW
2026-09-23 14:24:24.150868522,10.0.2.15,10.0.4.203,49893,123,UDP,ACK,11,8903,0.889,0.065,64,1,0.056,LOW
2026-09-23 14:24:24.170980145,10.0.2.27,10.0.4.5,42275,3389,ICMP,FIN-ACK,18,4139,0.025,0.005,64,0,0.083,LOW
2026-09-23 14:24:24.182452759,10.0.2.49,10.0.4.58,32622,3389,TCP,ACK,13,5292,0.701,0.071,64,0,0.098,LOW
2026-09-23 14:24:24.220217174,10.0.2.9,10.0.4.108,27858,8080,TCP,PSH-ACK,9,1979,0.29,0.222,64,0,0.108,LOW
2026-09-23 14:24:24.230780751,10.0.2.17,10.0.4.193,36972,443,TCP,FIN-ACK,9,1186,0.398,0.634,128,0,0.196,LOW
2026-09-23 14:24:24.230879034,10.0.2.15,10.0.4.27,38390,445,TCP,ACK,17,5763,0.211,0.027,64,1,0.933,CRITICAL
2026-09-23 14:24:24.260541817,10.0.2.7,10.0.4.28,55056,3389,TCP,ACK,16,13829,0.251,0.13,255,1,0.186,LOW
2026-09-23 14:24:24.317704833,10.0.2.4,10.0.4.172,14485,123,UDP,PSH-ACK,11,1413,0.586,0.398,128,0,0.118,LOW
2026-09-23 14:24:24.337826330,10.0.2.25,10.0.4.95,8143,3306,TCP,PSH-ACK,10,6265,0.762,0.005,64,0,0.246,LOW
2026-09-23 14:24:24.347390075,10.0.2.19,10.0.4.62,29155,8080,TCP,ACK,14,3388,0.125,0.474,64,0,0.096,LOW
2026-09-23 14:24:24.383607299,10.0.2.14,10.0.4.14,32045,5985,TCP,ACK,13,1653,1.728,0.038,64,0,0.152,LOW
2026-09-23 14:24:24.393554752,10.0.2.37,10.0.4.148,27820,135,TCP,ACK,10,3834,0.277,0.068,128,0,0.033,LOW
2026-09-23 14:24:24.403696751,10.0.2.35,10.0.4.157,63700,53,UDP,PSH-ACK,12,10018,1.878,0.602,64,1,0.108,LOW
2026-09-23 14:24:24.405762612,10.0.2.53,10.0.4.15,5633,443,TCP,ACK,6,2005,0.304,0.713,128,0,0.149,LOW
2026-09-23 14:24:24.416023495,10.0.2.60,10.0.4.62,37650,53,UDP,FIN-ACK,13,6564,0.354,0.064,64,1,0.167,LOW
2026-09-23 14:24:24.418053405,10.0.2.24,10.0.4.35,27527,22,TCP,ACK,7,5030,0.112,0.06,128,0,0.102,LOW
2026-09-23 14:24:24.428528161,10.0.2.28,10.0.4.75,60788,993,TCP,PSH-ACK,7,2591,0.51,0.214,128,1,0.042,LOW
2026-09-23 14:24:24.459160502,10.0.2.52,10.0.4.30,47649,110,TCP,ACK,8,1933,0.899,0.365,64,0,0.043,LOW
2026-09-23 14:24:24.512804873,10.0.2.61,10.0.4.57,21887,110,TCP,PSH-ACK,15,3218,0.591,0.287,128,0,0.465,MEDIUM
2026-09-23 14:24:24.517738335,10.0.2.61,10.0.4.50,12165,53,UDP,SYN,9,1612,1.089,0.292,128,0,0.034,LOW
2026-09-23 14:24:24.524466514,10.0.2.39,10.0.4.115,28703,5985,TCP,PSH-ACK,8,4172,0.392,0.808,64,0,0.093,LOW
2026-09-23 14:24:24.525895183,10.0.2.17,10.0.4.100,25247,110,TCP,ACK,12,4866,0.136,0.539,64,0,0.058,LOW
2026-09-23 14:24:24.541967682,10.0.2.35,10.0.4.183,35960,8080,TCP,ACK,17,3111,0.484,0.425,128,1,0.075,LOW
2026-09-23 14:24:24.590170019,10.0.2.14,10.0.4.91,13925,110,TCP,ACK,13,9945,0.298,0.019,255,1,0.012,LOW
2026-09-23 14:24:24.607315898,10.0.2.15,10.0.4.22,9319,139,TCP,SYN,22,2348,0.409,0.01,255,3,0.55,MEDIUM
2026-09-23 14:24:24.699082516,10.0.2.33,10.0.4.36,49072,135,TCP,ACK,16,8153,1.129,0.134,255,0,0.203,LOW
2026-09-23 14:24:24.699143061,10.0.2.31,10.0.4.140,46870,1016,TCP,SYN,3,6757,0.09,0.007,64,0,0.55,MEDIUM
2026-09-23 14:24:24.717858640,10.0.2.15,10.0.4.27,32533,22,TCP,RST,20,6236,0.038,0.064,64,1,0.55,MEDIUM
2026-09-23 14:24:24.747794413,10.0.2.15,10.0.4.27,56164,22,TCP,ACK,20,4059,0.498,0.03,255,1,0.55,MEDIUM
2026-09-23 14:24:24.782235697,10.0.2.43,10.0.4.70,21245,3389,TCP,PSH-ACK,5,1241,0.195,0.216,64,1,0.303,LOW
2026-09-23 14:24:24.796113667,10.0.2.58,10.0.4.122,38628,993,TCP,PSH-ACK,7,4213,0.667,0.055,64,0,0.047,LOW
2026-09-23 14:24:24.839515484,10.0.2.14,10.0.4.29,27026,110,TCP,ACK,14,11165,0.235,0.093,128,0,0.111,LOW
2026-09-23 14:24:24.863277046,10.0.2.31,10.0.4.24,4695,444,TCP,SYN,2,3053,0.059,0.098,128,0,0.555,MEDIUM
2026-09-23 14:24:24.866962807,10.0.2.46,10.0.4.102,4327,5985,TCP,SYN,12,6072,0.729,0.916,64,0,0.191,LOW
2026-09-23 14:24:24.870934958,10.0.2.17,10.0.4.93,44637,123,UDP,ACK,16,9524,1.538,0.014,128,2,0.049,LOW
2026-09-23 14:24:24.919047307,10.0.2.15,10.0.4.21,59725,5985,TCP,RST,17,4012,0.105,0.204,64,1,0.55,MEDIUM
2026-09-23 14:24:24.926776809,10.0.2.12,10.0.4.108,60993,53,UDP,PSH-ACK,9,5242,1.06,0.045,128,0,0.056,LOW
2026-09-23 14:24:24.939518979,10.0.2.15,10.0.4.27,60652,139,TCP,RST,17,5547,0.105,0.051,128,2,0.55,MEDIUM
2026-09-23 14:24:24.958592211,10.0.2.49,10.0.4.27,20978,110,TCP,ACK,10,645,0.16,0.093,128,0,0.025,LOW
2026-09-23 14:24:24.960812376,10.0.2.15,10.0.4.27,1505,5985,TCP,SYN,11,6235,0.424,0.133,64,4,0.414,MEDIUM
2026-09-23 14:24:24.961641702,10.0.2.47,10.0.4.15,12839,110,TCP,ACK,10,4059,0.078,0.172,255,1,0.41,MEDIUM
2026-09-23 14:24:24.986964111,10.0.2.23,10.0.4.93,21140,110,TCP,ACK,14,7487,0.736,0.013,255,0,0.148,LOW
2026-09-23 14:24:25.014239274,10.0.2.2,10.0.4.101,19999,993,TCP,SYN,10,7133,0.333,1.096,64,3,0.141,LOW
2026-09-23 14:24:25.083637114,10.0.2.32,10.0.4.24,42387,110,TCP,ACK,7,1199,1.164,0.33,128,1,0.101,LOW
2026-09-23 14:24:25.136652113,10.0.2.15,10.0.4.85,5109,167,TCP,SYN,4,7723,0.189,0.038,128,1,0.572,MEDIUM
2026-09-23 14:24:25.138453376,10.0.2.48,10.0.4.129,26036,993,TCP,PSH-ACK,10,8895,0.895,0.117,64,0,0.257,LOW
2026-09-23 14:24:25.138804189,10.0.2.15,10.0.4.22,11732,445,TCP,ACK,18,3044,0.199,0.032,64,1,0.55,MEDIUM
2026-09-23 14:24:25.187104203,10.0.2.56,10.0.4.113,42281,80,TCP,PSH-ACK,8,822,0.813,0.221,64,1,0.069,LOW
2026-09-23 14:24:25.261743740,10.0.2.48,10.0.4.36,56914,110,TCP,ACK,12,6190,0.186,0.005,64,0,0.145,LOW
2026-09-23 14:24:25.316724144,10.0.2.15,10.0.4.21,47433,3389,TCP,SYN,15,1224,0.482,0.023,128,0,0.55,MEDIUM
2026-09-23 14:24:25.323574193,10.0.2.60,10.0.4.180,36268,8080,TCP,ACK,8,2876,1.778,0.127,128,0,0.111,LOW
2026-09-23 14:24:25.336483026,10.0.2.45,10.0.4.180,54818,25,ICMP,ACK,7,6050,0.225,0.367,64,0,0.09,LOW
2026-09-23 14:24:25.352451383,10.0.2.58,10.0.4.149,38006,993,TCP,FIN-ACK,12,9566,0.455,1.231,255,1,0.155,LOW
2026-09-23 14:24:25.366415134,10.0.2.61,10.0.4.147,3713,25,TCP,ACK,16,1619,1.177,0.103,128,1,0.127,LOW
2026-09-23 14:24:25.387659600,10.0.2.34,10.0.4.48,17986,3389,TCP,ACK,12,1165,0.128,0.071,128,0,0.192,LOW
2026-09-23 14:24:25.408198293,10.0.2.41,10.0.4.81,27638,3306,TCP,PSH-ACK,9,3851,0.021,0.073,64,0,0.164,LOW
2026-09-23 14:24:25.421236341,10.0.2.55,10.0.4.86,60827,110,ICMP,PSH-ACK,9,4721,0.121,0.237,128,0,0.186,LOW
2026-09-23 14:24:25.459927702,10.0.2.13,10.0.4.196,23181,443,TCP,ACK,8,3698,0.453,0.137,255,0,0.089,LOW
2026-09-23 14:24:25.486019110,10.0.2.15,10.0.4.173,50667,202,TCP,SYN,3,3416,0.059,0.076,64,0,0.453,MEDIUM
2026-09-23 14:24:25.503338062,10.0.2.37,10.0.4.113,38814,80,TCP,ACK,7,3165,2.508,0.069,64,0,0.069,LOW
2026-09-23 14:24:25.534545398,10.0.2.54,10.0.4.113,49990,8080,TCP,ACK,9,2915,0.161,0.234,128,0,0.08,LOW
2026-09-23 14:24:25.547011256,10.0.2.52,10.0.4.66,48986,3389,TCP,ACK,10,4157,0.037,0.334,128,0,0.112,LOW
2026-09-23 14:24:25.568628345,10.0.2.39,10.0.4.15,58835,110,TCP,ACK,11,1031,0.479,0.105,255,2,0.094,LOW
2026-09-23 14:24:25.581555800,10.0.2.5,10.0.4.151,30621,25,TCP,PSH-ACK,8,2482,0.891,0.039,255,0,0.06,LOW
2026-09-23 14:24:25.607545592,10.0.2.47,10.0.4.65,54010,25,TCP,ACK,15,938,0.213,0.099,255,0,0.141,LOW
2026-09-23 14:24:25.612886398,10.0.2.16,10.0.4.98,27834,110,TCP,FIN-ACK,10,6362,0.397,0.026,128,0,0.162,LOW
2026-09-23 14:24:25.644365094,10.0.2.8,10.0.4.214,2903,8080,TCP,PSH-ACK,7,1641,0.077,0.436,128,0,0.069,LOW
2026-09-23 14:24:25.653360393,10.0.2.56,10.0.4.123,47804,123,UDP,ACK,14,12147,0.46,0.462,64,0,0.189,LOW
2026-09-23 14:24:25.697760308,10.0.2.19,10.0.4.131,14346,993,TCP,FIN-ACK,12,9756,0.622,0.31,255,1,0.125,LOW
2026-09-23 14:24:25.750884375,203.0.113.7,10.0.4.12,58314,983,TCP,SYN,3,7162,0.1,0.013,128,1,0.55,MEDIUM
2026-09-23 14:24:25.751236255,10.0.2.26,10.0.4.97,22941,8080,TCP,FIN-ACK,7,4329,0.239,0.084,64,0,0.102,LOW
2026-09-23 14:24:25.794341294,10.0.2.15,10.0.4.22,7254,139,TCP,SYN,17,5093,0.386,0.036,64,3,0.55,MEDIUM
2026-09-23 14:24:25.829790436,10.0.2.59,10.0.4.123,54953,22,TCP,ACK,12,4705,0.125,0.32,64,1,0.022,LOW
2026-09-23 14:24:25.850620438,10.0.2.17,10.0.4.29,27771,443,TCP,ACK,15,4716,1.776,0.403,128,0,0.024,LOW
2026-09-23 14:24:25.896371636,10.0.2.16,10.0.4.38,49613,53,UDP,ACK,7,5201,1.119,0.072,64,0,0.036,LOW
2026-09-23 14:24:25.899305743,10.0.2.14,10.0.4.93,15210,443,TCP,FIN-ACK,12,4468,1.251,0.03,64,0,0.105,LOW
2026-09-23 14:24:25.940780709,10.0.2.4,10.0.4.180,20331,8080,TCP,ACK,6,4269,0.283,0.255,64,0,0.112,LOW
2026-09-23 14:24:26.017623713,10.0.2.25,10.0.4.200,9767,3306,TCP,ACK,11,5392,0.937,0.742,64,1,0.068,LOW
2026-09-23 14:24:26.023197922,10.0.2.22,10.0.4.39,52474,3306,TCP,ACK,10,834,1.859,0.401,64,0,0.238,LOW
2026-09-23 14:24:26.061374536,10.0.2.65,10.0.4.212,35714,25,TCP,ACK,8,5181,0.201,0.602,128,1,0.11,LOW
2026-09-23 14:24:26.065671480,10.0.2.15,10.0.4.27,31618,3389,TCP,SYN,17,7732,0.783,0.159,64,1,0.914,CRITICAL
2026-09-23 14:24:26.079950561,10.0.2.63,10.0.4.5,5446,25,TCP,PSH-ACK,14,5309,1.225,0.187,64,0,0.142,LOW
2026-09-23 14:24:26.090458900,10.0.2.15,10.0.4.27,19128,445,TCP,SYN,19,4258,0.154,0.569,64,2,0.55,MEDIUM
2026-09-23 14:24:26.097993845,10.0.2.31,10.0.4.126,57303,754,TCP,SYN,2,7455,0.129,0.309,128,0,0.474,MEDIUM
2026-09-23 14:24:26.152675864,10.0.2.33,10.0.4.185,60628,8080,ICMP,PSH-ACK,7,4040,1.897,0.155,64,0,0.098,LOW
2026-09-23 14:24:26.154000455,10.0.2.58,10.0.4.63,53948,3389,TCP,SYN,4,1908,1.132,0.005,64,0,0.094,LOW
2026-09-23 14:24:26.195373446,10.0.2.60,10.0.4.57,45439,80,TCP,FIN-ACK,10,1116,0.1,0.167,64,0,0.023,LOW
2026-09-23 14:24:26.207066302,10.0.2.22,10.0.4.40,57557,123,UDP,FIN-ACK,9,5715,0.125,0.022,64,0,0.083,LOW
2026-09-23 14:24:26.220088431,10.0.2.10,10.0.4.110,47997,110,TCP,PSH-ACK,8,4577,0.137,0.622,64,0,0.238,LOW
2026-09-23 14:24:26.224593109,10.0.2.17,10.0.4.149,9607,8080,TCP,FIN-ACK,14,2613,0.166,0.205,64,0,0.421,MEDIUM
2026-09-23 14:24:26.246976549,10.0.2.28,10.0.4.190,50168,993,TCP,ACK,15,6004,0.23,0.005,128,0,0.444,MEDIUM
